1fMXWEkJpIH483OrKn1zFV;SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 "SPECIAL FINAL IN KYOCERA DOME OSAKA";66;144167;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-03-13;0.783;0.809;1;-10.0;0;0.221;0.0588;1e-05;0.515;0.814;140.025;4
7Iv6YcXoLNhTPYhHqtyNUy;LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 "SPECIAL FINAL IN KYOCERA DOME OSAKA";59;296033;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-03-13;0.359;0.29;4;-11.105;1;0.038;0.837;0.0;0.507;0.226;137.304;4
28tufPkTcXmdNqTvi9hsoG;Pretty Savage;74;199122;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.699;0.588;9;-6.533;0;0.0402;0.00807;0.000131;0.107;0.35;151.971;4
3Gk1LfB771PIEGgsEa7gcV;Love To Hate Me;71;169798;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.689;0.656;8;-4.532;1;0.143;0.0365;0.0;0.136;0.623;162.269;4
7bi5vk9KoY6Flkat31ViYD;Crazy Over You;69;161946;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.805;0.66;4;-5.342;1;0.0582;0.0367;6.4e-05;0.215;0.617;114.954;4
00J8yszzb5PR6ZIvSBtg0Y;You Never Know;69;229202;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.527;0.462;5;-5.504;1;0.0494;0.227;0.0;0.164;0.334;144.573;4
0onKPjKMVmROyBOItWnPcI;AS IF IT'S YOUR LAST - KR Ver.;56;212760;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2017-07-20;0.783;0.854;8;-2.691;1;0.0902;0.0749;0.0;0.0671;0.509;125.005;4
1qAPA8TooLVEqAZ58fhcrt;BOOMBAYAH - KR Ver.;55;241467;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2017-07-20;0.657;0.85;5;-3.157;0;0.0694;0.00264;0.0;0.412;0.375;124.882;4
5OepnJhqZoyJN8qWo2LZzy;PLAYING WITH FIRE - KR Ver.;52;197667;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2017-07-20;0.704;0.758;4;-4.393;0;0.108;0.044;0.0;0.186;0.663;97.052;4
67BbMuItfrHmaNqDxBPF7c;WHISTLE - KR Ver.;50;212600;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2017-07-20;0.827;0.722;6;-4.804;0;0.0945;0.00579;0.0;0.0935;0.589;102.972;4
2tnBkiyJWLnQGsjyz4BuJJ;STAY - KR Ver.;48;231307;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2017-07-20;0.629;0.421;1;-6.746;1;0.0364;0.542;3.56e-06;0.117;0.353;87.939;4
0RzVkLtXOwfETIi4Z3ik1K;WHISTLE - (Acoustic Ver.) KR Ver.;44;213067;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2017-07-20;0.837;0.462;1;-5.952;0;0.0398;0.81;0.0;0.0927;0.665;103.035;4
2CWnuF7ht55Ajyeg4WPvWu;DDU-DU DDU-DU - KR Ver.;56;209355;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2018-06-15;0.665;0.86;4;-3.921;0;0.0761;0.0322;0.0;0.281;0.372;139.973;4
57Enap29zKl7NGRdDJjkjA;FOREVER YOUNG - KR Ver.;51;237077;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2018-06-15;0.615;0.96;4;-1.807;1;0.09;0.0419;0.0;0.0925;0.504;110.058;4
7AWtaOSb7cgi16wJr3mkuf;REALLY - KR Ver.;47;197789;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2018-06-15;0.695;0.882;1;-2.08;1;0.104;0.0234;0.0;0.315;0.947;142.025;4
514mQDPkXmPzsYwGNmkBJZ;SEE U LATER - KR Ver.;46;198867;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2018-06-15;0.744;0.927;9;-3.973;0;0.107;0.0399;0.0;0.579;0.559;106.981;4
5DVgfulxeJZJYc8FseyfUf;AS IF IT'S YOUR LAST;55;212267;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2018-12-05;0.767;0.868;8;-2.252;1;0.0733;0.123;0.0;0.0681;0.506;125.066;4
4AESxPBujvuBbCAfBuA2sq;STAY;55;230760;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2018-12-05;0.382;0.4;1;-7.38;1;0.0391;0.585;0.0;0.178;0.405;175.899;4
3TWfEEzcdrkR0CSvWqyUlX;Kill This Love;59;189040;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-04-05;0.738;0.861;2;-4.141;1;0.237;0.318;0.00182;0.325;0.58;131.98;4
5GEyA3nY9ZtOEMfqeGAQ3T;Don't Know What To Do;51;201093;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-04-05;0.628;0.638;6;-4.191;0;0.0524;0.101;0.0;0.154;0.371;129.827;4
0IM1XSqOT4o2joRRCKLh31;Kick It;47;191213;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-04-05;0.767;0.791;1;-3.641;0;0.0474;0.0152;0.0;0.0765;0.395;124.897;4
5H3M1na2pe2QcNkVq30KXd;Hope Not;45;191040;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-04-05;0.543;0.442;4;-4.973;0;0.0267;0.449;0.0;0.0925;0.177;109.584;4
0eE4Py2Bj27eLuhyhFKRhX;DDU-DU DDU-DU - Remix;45;201240;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2019-04-05;0.677;0.908;11;-6.185;0;0.066;0.0363;9.69e-05;0.0739;0.714;145.047;4
4Vhvlhomv8fTp2e6I4XTpe;Lovesick Girls;62;192765;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.658;0.732;6;-4.762;1;0.0654;0.00513;0.0;0.13;0.409;127.995;4
6qHFPCWow1hMMY5x8h9VSM;How You Like That;61;180956;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.813;0.787;11;-4.254;1;0.0777;0.0452;0.000107;0.0506;0.326;130.018;4
3VTKwL1uS2JGotaJA4oXXB;Pretty Savage;56;199122;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.699;0.588;9;-6.533;0;0.0402;0.00807;0.000131;0.107;0.35;151.971;4
09JE599HkmbidwGWyD4ZGy;Love To Hate Me;51;169798;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.689;0.656;8;-4.532;1;0.143;0.0365;0.0;0.136;0.623;162.269;4
4yOqfpzmL4FvmXJTUgAMUP;Crazy Over You;51;161946;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.805;0.66;4;-5.342;1;0.0582;0.0367;6.4e-05;0.215;0.617;114.954;4
78VxuxuTcKnhxEDtncc1QS;How You Like That;50;181307;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-06-26;0.828;0.782;11;-4.014;1;0.0918;0.0694;3.41e-05;0.0551;0.351;130.013;4
1b0PG9Zd1HhOwq3n9QNkDg;You Never Know;50;229202;0;BLACKPINK;41MozSoPIsD1dJM0CLPjZF;2020-10-02;0.527;0.462;5;-5.504;1;0.0494;0.227;0.0;0.164;0.334;144.573;4
1MHYAqWWdDRePmnqORynrq;Kathleen;67;160886;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.489;0.892;11;-4.757;0;0.0786;0.000369;0.00293;0.411;0.598;137.93;4
1B241LRKmK6qDDTZfUajmm;Cocoon;65;236887;1;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.446;0.91;7;-4.481;0;0.0652;0.000254;9.76e-05;0.077;0.325;133.053;4
5ykbOijJEfRhuo2Td1m0Qd;7;67;256307;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.531;0.711;10;-4.933;1;0.0398;0.000204;0.00291;0.108;0.279;155.068;4
1rcu88dzWE5GyqtpuWvd0C;Pacifier;60;237533;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.459;0.883;9;-4.1;1;0.0476;0.000491;0.0267;0.118;0.338;147.943;4
2PAeLLcnw42x5ZszOfFz50;Fallout;57;210405;1;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.358;0.851;8;-3.76;1;0.0549;9.66e-05;0.0;0.363;0.341;146.028;4
7lnXzMcgaK7CnzaQ7wj6k0;Homesick;56;148092;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.699;0.6;1;-6.328;1;0.134;0.00231;0.00963;0.114;0.586;142.037;4
4hEhOvEz9tulJQXZ7hiqkz;Hourglass;57;138154;1;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.652;0.302;6;-9.949;1;0.0328;0.389;0.000251;0.153;0.398;129.902;4
1q6qol2S6DVzblAZuXT02K;Tyrants;54;279067;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.317;0.699;1;-5.552;1;0.0447;0.000913;0.0837;0.612;0.33;136.253;4
4WcS64YPVtL5pvUwxqdnKV;Business;53;221776;1;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.489;0.843;9;-3.701;1;0.0498;0.000264;0.000443;0.117;0.387;142.005;4
3BTt3EpTiH0iWbJVTsH8i6;Rango;52;177983;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.426;0.859;1;-5.115;1;0.0538;7.43e-05;0.000102;0.172;0.336;145.968;4
18yJkeJ2fvBDal8O2lEeWx;26;49;219227;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.388;0.862;8;-3.479;0;0.05;1.6e-05;0.000123;0.08;0.471;155.098;4
2en1nX6nl7OnpGMx7Hh5Un;Sidewinder;49;206540;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2014-09-15;0.409;0.693;6;-5.221;0;0.0541;0.00028;0.043;0.399;0.245;128.232;4
60W7Co2AoP5VVG5Gwu6p5P;Soundcheck;60;261560;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.602;0.755;2;-5.791;1;0.0397;0.000995;0.0799;0.412;0.646;135.042;4
2sewj0rFvlr3aEM3bGy12n;Twice;58;196947;1;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.408;0.817;0;-4.59;1;0.0759;0.000163;0.03;0.403;0.288;136.617;4
1JblvWxcwHXMLth0c6ssFy;Anything;57;249480;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.507;0.824;6;-6.006;0;0.0428;0.000786;0.000446;0.0941;0.312;143.648;4
1kDc700KN1jUerY6t09FNm;Oxygen;54;169867;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.47;0.841;1;-4.646;0;0.0329;4.44e-06;0.00187;0.178;0.284;125.427;4
28VT0090inPlN6bfxoVdmB;Glasgow;54;157000;1;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.622;0.316;2;-14.387;1;0.0495;0.883;3.38e-05;0.1;0.723;139.334;3
1IMtCtSqlw3VJv3IvCxkaz;Postpone;53;245533;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2016-05-27;0.527;0.929;9;-3.858;1;0.0612;3.88e-05;0.00142;0.323;0.305;138.022;4
2VcS3oKcOPkubN9LVzZ96l;Longshot;63;232960;0;Catfish and the Bottlemen;2xaAOVImG2O6lURwqperlD;2019-04-26;0.481;0.765;7;-4.025;1;0.0388;0.00381;0.000737;0.119;0.465;102.829;4
7mG2RbhyzGsjpQOz568d39;Pressure;62;185733;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.509;0.887;2;-3.785;1;0.0958;0.00166;7.98e-06;0.0994;0.661;161.99;4
3i4xZSH1kTLE22TUvUFMYo;Emergency;60;240040;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.424;0.94;9;-3.524;1;0.0573;0.00276;1.03e-06;0.277;0.559;168.043;4
5wWkbQ18TPaWq2GeJDF2O3;My Heart;59;239173;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.438;0.798;4;-4.631;1;0.0474;0.00125;0.0;0.0543;0.357;135.088;3
3l9CW99AHtExIRV4hW2N5m;Misery Business;72;211520;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.517;0.906;1;-3.677;1;0.0735;0.00272;9.26e-06;0.113;0.731;172.977;4
0UY4FvG4f9JI6kBR1BlWrZ;That's What You Get;64;220480;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.528;0.831;8;-3.607;1;0.0429;9.43e-05;0.0;0.141;0.632;131.094;3
4m9NfjevXsDVaLtM1kj0Sx;crushcrushcrush;64;189373;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.631;0.793;1;-4.086;0;0.0468;0.000218;5.65e-05;0.0976;0.648;136.96;4
3ZHfX6kbiY7JVsB63lLOLu;The Only Exception;63;267653;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.452;0.563;4;-6.607;1;0.0272;0.144;0.0;0.143;0.209;137.715;3
4BbXg5wQqVNPbVEGpjsVnv;All I Wanted;62;225787;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.494;0.723;6;-4.559;0;0.0441;0.0192;0.0322;0.134;0.152;144.036;4
5ZdrNnYV5VZWds4WXKf8kf;Ignorance;62;218627;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.522;0.964;11;-2.645;0;0.095;0.00109;0.000389;0.0387;0.51;170.944;4
0Zbm5CKG9HHT9bwgvFc0qI;Decode - Twilight Soundtrack Version;62;261960;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-01-16;0.282;0.866;10;-4.223;0;0.0588;0.000705;0.0055;0.101;0.277;163.987;4
4IDfVjI1TlB1UwlC01T4Bm;Decode - Twilight Soundtrack Version;60;261960;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.282;0.866;10;-4.223;0;0.0588;0.000705;0.0055;0.101;0.277;163.987;4
6GPpocnUJbzMNMTJDLYCim;Brick by Boring Brick;58;253947;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.436;0.942;9;-2.206;1;0.0496;9.56e-05;0.000438;0.209;0.5;164.975;4
04BSvYghzdxjSJNpee36er;Monster - Transformers Soundtrack Version;61;200147;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2011-06-06;0.413;0.969;4;-2.599;0;0.119;2.87e-05;0.000753;0.371;0.374;164.999;4
0w5Bdu51Ka25Pf3hojsKHh;Hard Times;75;182693;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2017-05-12;0.695;0.818;5;-5.379;0;0.0334;0.00647;4.87e-06;0.0219;0.916;119.965;4
47No93LxERvV6MtOAmQzHS;Ignorance;68;218627;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.522;0.964;11;-2.645;0;0.095;0.00109;0.000389;0.0387;0.51;170.944;4
1yjY7rpaAQvKwpdUliHx0d;Still into You;80;216013;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.602;0.923;5;-3.763;1;0.044;0.0098;0.0;0.0561;0.765;136.01;4
1j8z4TTjJ1YOdoFEDwJTQa;Ain't It Fun;75;296520;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.61;0.893;9;-3.681;1;0.0921;0.154;4.41e-05;0.021;0.673;104.031;4
2GBjsCkCpR5w8Zri9aE49H;Interlude: I'm Not Angry Anymore;70;52600;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.469;0.309;7;-13.694;1;0.091;0.965;0.0;0.115;0.235;112.412;4
7JIuqL4ZqkpfGKQhYlrirs;The Only Exception;72;267653;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.452;0.563;4;-6.607;1;0.0272;0.144;0.0;0.143;0.209;137.715;3
1Bv3h7Vc4AaYA2BcSM3rVd;All I Wanted;70;225787;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.494;0.723;6;-4.559;0;0.0441;0.0192;0.0322;0.134;0.152;144.036;4
1a9YW7fATU351ok4zWjU7a;Brick by Boring Brick;64;253947;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.436;0.942;9;-2.206;1;0.0496;9.56e-05;0.000438;0.209;0.5;164.975;4
7hInOqJnlEayXao08yVYAn;Playing God;60;182800;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.583;0.96;1;-3.597;0;0.0511;0.00105;2.97e-05;0.0801;0.626;137.991;4
63L9AjBDN3SOMbJlBkFqiZ;Careful;57;230440;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.417;0.945;8;-3.703;1;0.0805;0.00019;8.63e-05;0.2;0.607;164.997;4
0Xo58q108awPXG1QDBGtaf;Hallelujah;53;203640;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.396;0.863;11;-2.646;1;0.0453;0.000787;1.95e-06;0.279;0.438;150.778;4
2IBM7pWht51SaU52GZGiEc;For a Pessimist, I'm Pretty Optimistic;54;228293;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.537;0.927;6;-3.322;1;0.0476;0.00017;6.78e-06;0.115;0.379;102.445;4
1GLco0U2FinSfaZuAXWsw3;Fences;54;198973;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.452;0.82;11;-4.508;0;0.0325;0.00153;0.0;0.21;0.838;202.108;4
5MNsy8G3K0Y09QFpktzyrj;When It Rains;55;215093;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.655;0.733;8;-4.401;1;0.0324;0.000819;4.01e-05;0.0792;0.569;116.984;4
4Pm6d1HchNq8x2Q67OkP8L;Playing God;52;182800;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.583;0.96;1;-3.597;0;0.0511;0.00105;2.97e-05;0.0801;0.626;137.991;4
7m3mf1vU7CZHhwXcxAX7zk;Misguided Ghosts;49;181507;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.567;0.266;0;-11.217;1;0.0343;0.73;4.91e-05;0.116;0.236;106.46;4
5u8F359esydVGN4thHmSRz;Careful;49;230440;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.417;0.945;8;-3.703;1;0.0805;0.00019;8.63e-05;0.2;0.607;164.997;4
6SpLc7EXZIPpy0sVko0aoU;Misery Business;75;211520;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.517;0.906;1;-3.677;1;0.0735;0.00272;9.26e-06;0.113;0.731;172.977;4
3VA4sjTMSTTF02hFGmlpJh;crushcrushcrush;66;189373;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.631;0.793;1;-4.086;0;0.0468;0.000218;5.65e-05;0.0976;0.648;136.96;4
1JdKrFyoU05abww0Zv0ayQ;That's What You Get;67;220480;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.528;0.831;8;-3.607;1;0.0429;9.43e-05;0.0;0.141;0.632;131.094;3
2VYqkb77OjToeRAnMNd4yU;Misguided Ghosts;57;181507;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.567;0.266;0;-11.217;1;0.0343;0.73;4.91e-05;0.116;0.236;106.46;4
21aVkXDch0A1nXo9he3j8L;Conspiracy;55;222013;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.487;0.905;2;-4.337;0;0.0562;0.00208;0.00345;0.117;0.317;145.025;4
2myJNvcL71V5IZ1N2NW29O;Let the Flames Begin;54;198227;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.514;0.92;6;-3.541;0;0.0385;0.000202;0.0185;0.25;0.334;161.0;4
2VBluJiNj9bKohWX0dY1Lh;Last Hope;61;309973;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.465;0.711;5;-6.178;1;0.0265;0.00411;0.000548;0.164;0.255;101.46;4
3AX4HIRJY6GT6tgMkO5987;Hate to See Your Heart Break;59;309293;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.592;0.656;5;-8.007;1;0.0262;0.0117;4.11e-05;0.117;0.436;102.991;4
59GgbFYUQBDwJ6DB2ljPZe;Decode - Twilight Soundtrack Version;50;261960;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-25;0.282;0.866;10;-4.223;0;0.0588;0.000705;0.0055;0.101;0.277;163.987;4
2bK6Z4eleadgkBcw4X7cZy;The Only Exception;50;267653;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-25;0.452;0.563;4;-6.607;1;0.0272;0.144;0.0;0.143;0.209;137.715;3
7pdvxSHmfXKRgXKTCcs5Hs;Ignorance;44;218627;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-25;0.522;0.964;11;-2.645;0;0.095;0.00109;0.000389;0.0387;0.51;170.944;4
0q99swv2f9L5m8JHkF3sDC;Turn It Off;55;259720;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.573;0.902;0;-3.209;1;0.0299;8.08e-05;0.000102;0.304;0.304;111.944;4
5JxZgmOjx6j1StzrOq85HK;Decode - Acoustic Version;50;267467;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-01-16;0.467;0.421;10;-8.843;0;0.031;0.191;0.0;0.116;0.335;74.96;4
2F9JloTNvfkIvwXJP0bZUO;Feeling Sorry;54;185147;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.395;0.928;1;-3.672;0;0.0604;0.000109;0.000136;0.0938;0.649;195.862;3
3mzV0WDATjcpzcTNK2TLJw;Looking Up;54;209427;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.416;0.98;4;-2.175;1;0.108;0.000125;0.0;0.332;0.612;195.972;4
6umX518VohIob6IipK3WYM;Decode - Twilight Soundtrack Version;36;261960;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.282;0.866;10;-4.223;0;0.0588;0.000705;0.0055;0.101;0.277;163.987;4
2PDLmgDWiwjUTxl1pPyDQA;For a Pessimist, I'm Pretty Optimistic;55;228293;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.537;0.927;6;-3.322;1;0.0476;0.00017;6.78e-06;0.115;0.379;102.445;4
4aICBAAFGF3pLSZDlmsMj9;Fences;55;198973;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.452;0.82;11;-4.508;0;0.0325;0.00153;0.0;0.21;0.838;202.108;4
35YZB3NoKwJezIXb1OWaJd;Hallelujah;54;203640;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.396;0.863;11;-2.646;1;0.0453;0.000787;1.95e-06;0.279;0.438;150.778;4
7fx2rt43UfclOOulPwBYk2;Let the Flames Begin;54;198227;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.514;0.92;6;-3.541;0;0.0385;0.000202;0.0185;0.25;0.334;161.0;4
2owXQZEmYfwbUXzaliVSpj;When It Rains;53;215093;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.655;0.733;8;-4.401;1;0.0324;0.000819;4.01e-05;0.0792;0.569;116.984;4
4JFTOshl2tCk379jFm9eyy;Born for This;52;238627;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.544;0.95;1;-2.25;1;0.0613;0.00106;0.0;0.0845;0.64;92.537;4
18ebEqq0lUpTj3MCv5xb9T;Born for This;53;238627;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.544;0.95;1;-2.25;1;0.0613;0.00106;0.0;0.0845;0.64;92.537;4
5i4zbHovxe43ohUdiso6Od;Turn It Off;47;259720;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.573;0.902;0;-3.209;1;0.0299;8.08e-05;0.000102;0.304;0.304;111.944;4
5yotNCnj3l9JUfCSXi0kNQ;Feeling Sorry;46;185147;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.395;0.928;1;-3.672;0;0.0604;0.000109;0.000136;0.0938;0.649;195.862;3
2vfYs0MWqvIjLhWFoYkPSZ;Looking Up;45;209427;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-22;0.416;0.98;4;-2.175;1;0.108;0.000125;0.0;0.332;0.612;195.972;4
3GoNxPKPZPaAAZVQZ003TI;Brighter;54;223280;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.501;0.929;9;-2.989;1;0.0539;0.00523;1.84e-06;0.167;0.455;146.982;4
5Pp1H1mFlL6o63omITUvfn;Here We Go Again;54;226293;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.508;0.848;9;-5.267;1;0.0383;7.02e-05;0.0;0.132;0.544;120.012;4
2itu79WbZhUCHX4jg0fyAd;Never Let This Go;50;220967;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.519;0.88;6;-3.929;1;0.0447;0.0226;0.0;0.135;0.529;144.968;4
3mohHx7VTiOurTv8XbTYrY;Franklin;47;198773;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.494;0.692;0;-4.936;1;0.0261;0.00074;2.12e-05;0.23;0.209;137.095;4
4chdIr2d5FwtO0vmie4lA4;All We Know;49;193573;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2005-07-26;0.496;0.906;7;-3.366;1;0.0705;0.00161;0.0;0.151;0.367;159.878;4
3atrFJhUzDm5xiutqfEPkP;We Are Broken;52;218333;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.489;0.611;6;-5.675;1;0.0337;0.00576;7.65e-06;0.0917;0.186;140.956;4
3yRZ7wWTVYFgn5vcUjL2Pz;Miracle;48;209747;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2007-06-11;0.467;0.888;1;-3.215;0;0.0681;0.000285;1.65e-06;0.146;0.561;163.014;4
2E59wdcCUh3BAqepSNNMga;I Caught Myself - Twilight Soundtrack Version;50;235440;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2008-10-28;0.543;0.868;9;-3.836;1;0.0367;0.0012;0.0;0.116;0.308;116.145;4
0ZgpvjwRIwTEUkDPWHhTE3;Where the Lines Overlap;50;198747;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2009-09-28;0.445;0.968;4;-3.559;1;0.103;8.63e-05;0.00202;0.309;0.629;159.977;4
6JmV5cyTQ934NxLY4Z0tg1;(One of Those) Crazy Girls;56;212560;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.45;0.787;6;-3.913;1;0.0403;0.0256;1.02e-06;0.109;0.486;122.994;4
0M8MIyYKkq2ETYuM57LzI0;Grow Up;55;230907;0;Paramore;74XFHRwlV6OrjEM0A2NCMF;2013-04-05;0.538;0.884;2;-4.364;1;0.0441;0.0135;2.08e-06;0.0947;0.426;92.999;4
